agency_ori_7,nonzero_years,offense,consistent,ori_group,larger_city
OK07701,8.0,murder,False,5,False
OK07704,0.0,murder,False,7,False
OK07705,1.0,murder,False,7,False
OKDI002,0.0,murder,False,7,False
OKDI003,0.0,murder,False,7,False
OKDI004,0.0,murder,False,7,False
OKDI006,0.0,murder,False,7,False
OKDI008,0.0,murder,False,7,False
OKDI051,0.0,murder,False,7,False
OKDI052,1.0,murder,False,7,False
OKDI053,0.0,murder,False,7,False
OKDI055,0.0,murder,False,7,False
OKDI060,0.0,murder,False,7,False
OKDI062,0.0,murder,False,7,False
OKDI140,0.0,murder,False,7,False
OKDI150,0.0,murder,False,7,False
OKDI180,0.0,murder,False,7,False
OKOHP00,0.0,murder,False,8D,False
OKOHP12,1.0,murder,False,8D,False
OKOHP17,1.0,murder,False,9D,False
OR00100,4.0,murder,False,8D,False
OR00101,3.0,murder,False,6,False
OR00107,0.0,murder,False,8D,False
OR001SP,2.0,murder,False,8D,False
OR00200,10.0,murder,False,9C,False
OR00201,12.0,murder,False,3,False
OR00202,1.0,murder,False,6,False
OR00203,0.0,murder,False,7,False
OR00204,0.0,murder,False,7,False
OR00205,0.0,murder,False,9D,False
OR00206,0.0,murder,False,7,False
OR002SP,0.0,murder,False,9D,False
OR00300,35.0,murder,True,9A,False
OR00301,2.0,murder,False,5,False
OR00302,0.0,murder,False,6,False
OR00303,3.0,murder,False,5,False
OR00304,7.0,murder,False,4,False
OR00305,7.0,murder,False,5,False
OR00306,3.0,murder,False,6,False
OR00307,11.0,murder,False,4,False
OR00308,2.0,murder,False,5,False
OR00309,1.0,murder,False,4,False
OR00312,1.0,murder,False,5,False
OR00313,0.0,murder,False,9D,False
OR003SP,4.0,murder,False,9D,False
OR00400,4.0,murder,False,8C,False
OR00401,5.0,murder,False,6,False
OR00402,1.0,murder,False,7,False
OR00403,7.0,murder,False,6,False
OR00404,2.0,murder,False,6,False
OR00405,1.0,murder,False,7,False
OR00406,0.0,murder,False,7,False
OR00407,0.0,murder,False,8D,False
OR004SP,2.0,murder,False,8D,False
OR00500,9.0,murder,False,9C,False
OR00501,2.0,murder,False,7,False
OR00502,1.0,murder,False,7,False
OR00503,4.0,murder,False,5,False
OR00504,2.0,murder,False,6,False
OR00505,0.0,murder,False,7,False
OR00506,0.0,murder,False,7,False
OR00507,0.0,murder,False,9D,False
OR005SP,3.0,murder,False,9D,False
OR00600,20.0,murder,False,8B,False
OR00601,0.0,murder,False,6,False
OR00602,15.0,murder,False,5,False
OR00603,1.0,murder,False,6,False
OR00604,0.0,murder,False,7,False
OR00605,2.0,murder,False,6,False
OR00606,4.0,murder,False,6,False
OR00607,1.0,murder,False,7,False
OR00608,0.0,murder,False,7,False
OR00609,0.0,murder,False,8D,False
OR00610,0.0,murder,False,7,False
OR006SP,3.0,murder,False,8D,False
OR00700,6.0,murder,False,8C,False
OR00701,2.0,murder,False,6,False
OR00702,0.0,murder,False,8D,False
OR007SP,0.0,murder,False,8D,False
OR00800,9.0,murder,False,8C,False
OR00801,2.0,murder,False,6,False
OR00802,0.0,murder,False,7,False
OR00803,1.0,murder,False,7,False
OR00804,0.0,murder,False,8D,False
OR008SP,0.0,murder,False,8D,False
OR00900,19.0,murder,False,9B,False
OR00901,20.0,murder,False,3,False
OR00902,2.0,murder,False,4,False
OR00903,0.0,murder,False,6,False
OR00904,0.0,murder,False,7,False
OR00905,0.0,murder,False,7,False
OR00906,0.0,murder,False,9D,False
OR009SP,4.0,murder,False,9D,False
OR01000,19.0,murder,False,8B,False
OR01001,0.0,murder,False,7,False
OR01002,1.0,murder,False,6,False
OR01003,2.0,murder,False,6,False
OR01004,0.0,murder,False,7,False
OR01005,12.0,murder,False,5,False
OR01006,2.0,murder,False,6,False
OR01007,4.0,murder,False,6,False
OR01008,0.0,murder,False,7,False
OR01009,0.0,murder,False,7,False
OR01011,0.0,murder,False,7,False
OR01012,0.0,murder,False,8D,False
OR010SP,7.0,murder,False,8D,False
OR01100,0.0,murder,False,8D,False
OR01101,0.0,murder,False,7,False
OR01102,0.0,murder,False,7,False
OR01103,0.0,murder,False,8D,False
OR011SP,0.0,murder,False,8D,False
OR01200,3.0,murder,False,8D,False
OR01202,5.0,murder,False,7,False
OR01203,1.0,murder,False,7,False
OR01206,0.0,murder,False,8D,False
OR012SP,2.0,murder,False,8D,False
OR01300,1.0,murder,False,8D,False
OR01301,3.0,murder,False,6,False
OR01302,0.0,murder,False,7,False
OR01303,0.0,murder,False,7,False
OR01304,0.0,murder,False,8D,False
OR013SP,0.0,murder,False,8D,False
OR01400,6.0,murder,False,8C,False
OR01402,2.0,murder,False,6,False
OR01403,0.0,murder,False,8D,False
OR014SP,1.0,murder,False,8D,False
OR01500,29.0,murder,False,9B,False
OR01501,8.0,murder,False,5,False
OR01502,6.0,murder,False,5,False
OR01503,0.0,murder,False,6,False
OR01504,27.0,murder,False,3,False
OR01505,0.0,murder,False,6,False
OR01506,0.0,murder,False,6,False
OR01507,1.0,murder,False,6,False
OR01508,0.0,murder,False,7,False
OR01509,0.0,murder,False,7,False
OR01510,0.0,murder,False,7,False
OR01511,0.0,murder,False,6,False
OR01512,0.0,murder,False,9D,False
OR015SP,9.0,murder,False,9D,False
OR01600,7.0,murder,False,8C,False
OR01601,0.0,murder,False,7,False
OR01602,6.0,murder,False,6,False
OR01606,0.0,murder,False,8D,False
OR016SP,1.0,murder,False,8D,False
OR01700,21.0,murder,False,9B,False
OR01701,11.0,murder,False,4,False
OR01702,0.0,murder,False,7,False
OR01703,0.0,murder,False,9D,False
OR017SP,7.0,murder,False,9D,False
OR01800,13.0,murder,False,8B,False
OR01801,22.0,murder,False,5,False
OR01803,0.0,murder,False,7,False
OR01805,1.0,murder,False,7,False
OR01806,0.0,murder,False,8D,False
OR018SP,12.0,murder,False,8D,False
OR01900,1.0,murder,False,8D,False
OR01901,1.0,murder,False,7,False
OR01902,0.0,murder,False,8D,False
OR019SP,3.0,murder,False,8D,False
OR02000,26.0,murder,False,9A,False
OR02001,3.0,murder,False,5,False
OR02002,31.0,murder,False,2,True
OR02003,4.0,murder,False,6,False
OR02004,1.0,murder,False,6,False
OR02005,3.0,murder,False,6,False
OR02006,26.0,murder,False,3,False
OR02007,0.0,murder,False,7,False
OR02008,4.0,murder,False,6,False
OR02009,7.0,murder,False,6,False
OR02011,0.0,murder,False,9D,False
OR02012,0.0,murder,False,7,False
OR02013,0.0,murder,False,7,False
OR020SP,14.0,murder,False,9D,False
OR02100,11.0,murder,False,8B,False
OR02101,5.0,murder,False,6,False
OR02102,5.0,murder,False,5,False
OR02103,3.0,murder,False,6,False
OR02104,0.0,murder,False,7,False
OR02105,0.0,murder,False,8D,False
OR021SP,3.0,murder,False,8D,False
OR02200,16.0,murder,False,9B,False
OR02201,16.0,murder,False,3,False
OR02203,3.0,murder,False,5,False
OR02204,3.0,murder,False,6,False
OR02205,0.0,murder,False,7,False
OR02206,0.0,murder,False,7,False
OR02208,0.0,murder,False,9D,False
OR022SP,2.0,murder,False,9D,False
OR02300,6.0,murder,False,8C,False
OR02301,0.0,murder,False,6,False
OR02302,11.0,murder,False,5,False
OR02303,1.0,murder,False,7,False
OR02305,0.0,murder,False,8D,False
OR023SP,4.0,murder,False,8D,False
OR02400,16.0,murder,False,9B,False
OR02401,0.0,murder,False,7,False
OR02402,33.0,murder,False,2,True
OR02403,6.0,murder,False,6,False
OR02404,1.0,murder,False,6,False
OR02405,14.0,murder,False,4,False
OR02406,2.0,murder,False,6,False
OR02407,0.0,murder,False,6,False
OR02408,2.0,murder,False,6,False
OR02409,0.0,murder,False,7,False
OR02410,2.0,murder,False,7,False
OR02411,0.0,murder,False,6,False
OR02412,0.0,murder,False,6,False
OR02413,0.0,murder,False,7,False
OR02414,0.0,murder,False,7,False
OR02416,0.0,murder,False,9D,False
OR02417,11.0,murder,False,4,False
OR024SP,7.0,murder,False,9D,False
OR02500,2.0,murder,False,8D,False
OR02501,2.0,murder,False,7,False
OR02503,0.0,murder,False,7,False
OR02504,1.0,murder,False,6,False
OR02505,0.0,murder,False,8D,False
OR02506,0.0,murder,False,8D,False
OR025SP,0.0,murder,False,8D,False
OR02600,20.0,murder,False,9B,False
OR02601,24.0,murder,False,2,True
OR02602,35.0,murder,True,1B,True
OR02603,0.0,murder,False,7,False
OR02604,0.0,murder,False,6,False
OR02605,6.0,murder,False,5,False
OR02611,0.0,murder,False,9D,False
OR02614,0.0,murder,False,9D,False
OR02618,0.0,murder,False,7,False
OR026SP,1.0,murder,False,9D,False
OR02700,9.0,murder,False,9C,False
OR02701,2.0,murder,False,5,False
OR02702,6.0,murder,False,6,False
OR02703,3.0,murder,False,5,False
OR02704,0.0,murder,False,7,False
OR02705,0.0,murder,False,9D,False
OR027SP,3.0,murder,False,9D,False
OR02800,1.0,murder,False,8D,False
OR02804,0.0,murder,False,8D,False
OR028SP,1.0,murder,False,8D,False
OR02900,10.0,murder,False,8C,False
OR02901,0.0,murder,False,7,False
OR02903,1.0,murder,False,7,False
OR02904,2.0,murder,False,6,False
OR02905,0.0,murder,False,7,False
OR02907,0.0,murder,False,8D,False
OR029SP,2.0,murder,False,8D,False
OR03000,14.0,murder,False,8B,False
OR03001,7.0,murder,False,5,False
OR03002,7.0,murder,False,6,False
OR03003,8.0,murder,False,5,False
OR03004,2.0,murder,False,6,False
OR03005,0.0,murder,False,7,False
OR03006,0.0,murder,False,7,False
OR03007,0.0,murder,False,7,False
OR03008,0.0,murder,False,7,False
OR03009,0.0,murder,False,7,False
OR03011,0.0,murder,False,8D,False
OR03012,1.0,murder,False,7,False
OR03013,0.0,murder,False,8D,False
OR030SP,5.0,murder,False,8D,False
OR03100,4.0,murder,False,8C,False
OR03101,7.0,murder,False,5,False
OR03102,4.0,murder,False,7,False
OR03103,1.0,murder,False,7,False
OR03105,0.0,murder,False,8D,False
OR031SP,2.0,murder,False,8D,False
OR03200,3.0,murder,False,8D,False
OR03201,1.0,murder,False,7,False
OR03202,0.0,murder,False,7,False
OR03203,0.0,murder,False,7,False
OR03204,0.0,murder,False,8D,False
OR032SP,0.0,murder,False,8D,False
OR03300,10.0,murder,False,8C,False
OR03301,7.0,murder,False,5,False
OR03305,0.0,murder,False,8D,False
OR03306,0.0,murder,False,7,False
OR03307,0.0,murder,False,7,False
OR033SP,3.0,murder,False,8D,False
OR03400,33.0,murder,False,9A,False
OR03401,17.0,murder,False,3,False
OR03402,9.0,murder,False,5,False
OR03403,16.0,murder,False,2,True
OR03404,7.0,murder,False,3,False
OR03405,0.0,murder,False,7,False
OR03406,2.0,murder,False,5,False
OR03407,4.0,murder,False,5,False
OR03408,0.0,murder,False,7,False
OR03409,0.0,murder,False,7,False
OR03411,0.0,murder,False,6,False
OR03412,5.0,murder,False,4,False
OR03413,0.0,murder,False,9D,False
OR034SP,3.0,murder,False,9D,False
OR03500,0.0,murder,False,8D,False
OR03503,0.0,murder,False,8D,False
OR035SP,0.0,murder,False,8D,False
OR03600,21.0,murder,False,9B,False
OR03601,11.0,murder,False,4,False
OR03602,7.0,murder,False,4,False
OR03603,0.0,murder,False,7,False
OR03604,1.0,murder,False,6,False
OR03605,0.0,murder,False,7,False
OR03606,0.0,murder,False,6,False
OR03607,1.0,murder,False,7,False
OR03608,1.0,murder,False,7,False
OR03609,0.0,murder,False,6,False
OR03610,0.0,murder,False,6,False
OR03611,0.0,murder,False,9D,False
OR036SP,0.0,murder,False,9D,False
OR0LCC1,0.0,murder,False,8D,False
ORDI001,0.0,murder,False,7,False
ORDI002,0.0,murder,False,7,False
ORDI003,0.0,murder,False,7,False
ORDI004,0.0,murder,False,7,False
ORDI013,0.0,murder,False,7,False
ORDI014,0.0,murder,False,7,False
ORDI050,1.0,murder,False,7,False
ORDI060,0.0,murder,False,7,False
ORO2011,0.0,murder,False,9D,False
OROSP10,1.0,murder,False,8D,False
PA00010,0.0,murder,False,9D,False
PA00019,0.0,murder,False,9D,False
PA00035,1.0,murder,False,9D,False
PA00038,0.0,murder,False,9D,False
PA00065,0.0,murder,False,9D,False
PA00100,0.0,murder,False,9D,False
PA00101,3.0,murder,False,6,False
PA00102,1.0,murder,False,6,False
PA00103,1.0,murder,False,6,False
PA00104,1.0,murder,False,6,False
PA00105,2.0,murder,False,6,False
PA00106,0.0,murder,False,7,False
PA00107,0.0,murder,False,7,False
PA00108,0.0,murder,False,7,False
PA00110,0.0,murder,False,9D,False
PA00111,0.0,murder,False,7,False
PA00112,0.0,murder,False,7,False
PA00113,0.0,murder,False,6,False
PA00115,0.0,murder,False,7,False
PA00116,0.0,murder,False,7,False
PA00118,1.0,murder,False,6,False
PA00121,0.0,murder,False,7,False
PA00122,0.0,murder,False,7,False
PA00123,1.0,murder,False,6,False
PA00124,1.0,murder,False,6,False
PA001BF,0.0,murder,False,9D,False
PA001DE,0.0,murder,False,9D,False
PA001SP,23.0,murder,False,9B,False
PA00200,0.0,murder,False,9D,False
PA00201,7.0,murder,False,5,False
PA00202,6.0,murder,False,6,False
PA00203,5.0,murder,False,4,False
PA00204,3.0,murder,False,6,False
PA00205,6.0,murder,False,6,False
PA00206,8.0,murder,False,6,False
PA00207,3.0,murder,False,6,False
PA00208,6.0,murder,False,6,False
PA00209,11.0,murder,False,6,False
PA0020A,0.0,murder,False,7,False
PA0020B,1.0,murder,False,6,False
PA0020C,1.0,murder,False,7,False
PA0020D,5.0,murder,False,5,False
PA0020E,7.0,murder,False,5,False
PA0020F,3.0,murder,False,6,False
PA0020G,0.0,murder,False,6,False
PA0020I,0.0,murder,False,7,False
PA0020J,4.0,murder,False,5,False
PA0020K,1.0,murder,False,6,False
PA0020L,1.0,murder,False,6,False
PA0020M,1.0,murder,False,7,False
PA0020N,0.0,murder,False,7,False
PA0020P,0.0,murder,False,7,False
PA0020R,1.0,murder,False,6,False
PA0020S,4.0,murder,False,6,False
PA0020T,3.0,murder,False,6,False
PA0020V,0.0,murder,False,6,False
PA0020W,0.0,murder,False,7,False
PA0020X,1.0,murder,False,7,False
PA0020Y,1.0,murder,False,5,False
PA0020Z,0.0,murder,False,6,False
PA00210,1.0,murder,False,6,False
PA00211,1.0,murder,False,6,False
PA00212,7.0,murder,False,6,False
PA00213,33.0,murder,False,5,False
PA00214,10.0,murder,False,6,False
PA00215,1.0,murder,False,6,False
PA00216,12.0,murder,False,4,False
PA00217,7.0,murder,False,4,False
PA00218,1.0,murder,False,6,False
PA00219,29.0,murder,False,4,False
PA0021A,1.0,murder,False,6,False
PA0021B,3.0,murder,False,4,False
PA0021C,0.0,murder,False,5,False
PA0021D,3.0,murder,False,5,False
PA0021E,1.0,murder,False,5,False
PA0021G,0.0,murder,False,7,False
PA0021H,0.0,murder,False,6,False
PA0021I,0.0,murder,False,7,False
PA0021J,3.0,murder,False,9D,False
PA0021N,0.0,murder,False,7,False
PA0021P,0.0,murder,False,7,False
PA0021R,0.0,murder,False,6,False
PA0021S,0.0,murder,False,7,False
PA00220,0.0,murder,False,9D,False
PA00221,1.0,murder,False,6,False
PA00222,2.0,murder,False,4,False
PA00223,2.0,murder,False,6,False
PA00224,0.0,murder,False,7,False
PA00225,4.0,murder,False,5,False
PA00226,1.0,murder,False,5,False
PA00227,18.0,murder,False,5,False
PA00228,5.0,murder,False,9D,False
PA00229,1.0,murder,False,6,False
PA0022A,0.0,murder,False,7,False
PA0022D,0.0,murder,False,9D,False
PA00230,7.0,murder,False,7,False
PA00231,0.0,murder,False,6,False
PA00232,2.0,murder,False,6,False
PA00233,1.0,murder,False,5,False
PA00234,6.0,murder,False,4,False
PA00235,7.0,murder,False,4,False
PA00236,3.0,murder,False,5,False
PA00238,1.0,murder,False,6,False
PA00239,7.0,murder,False,5,False
PA00240,3.0,murder,False,5,False
PA00241,5.0,murder,False,5,False
PA00242,7.0,murder,False,4,False
PA00243,3.0,murder,False,6,False
PA00244,5.0,murder,False,6,False
PA00245,0.0,murder,False,6,False
PA00246,1.0,murder,False,7,False
PA00247,11.0,murder,False,5,False
PA00248,1.0,murder,False,6,False
PA00249,0.0,murder,False,7,False
PA00250,2.0,murder,False,7,False
PA00251,0.0,murder,False,7,False
PA00252,0.0,murder,False,7,False
PA00253,1.0,murder,False,6,False
PA00254,0.0,murder,False,7,False
PA00255,0.0,murder,False,7,False
PA00256,2.0,murder,False,6,False
PA00257,0.0,murder,False,6,False
PA00258,0.0,murder,False,7,False
PA00259,1.0,murder,False,7,False
PA00260,2.0,murder,False,6,False
PA00261,0.0,murder,False,6,False
PA00262,1.0,murder,False,7,False
PA00263,1.0,murder,False,6,False
PA00264,3.0,murder,False,7,False
PA00265,0.0,murder,False,7,False
PA00266,2.0,murder,False,7,False
PA00267,1.0,murder,False,7,False
PA00268,2.0,murder,False,6,False
PA00269,1.0,murder,False,6,False
PA00270,0.0,murder,False,5,False
PA00273,0.0,murder,False,7,False
PA00274,0.0,murder,False,6,False
PA00275,6.0,murder,False,5,False
PA00276,1.0,murder,False,7,False
PA00277,0.0,murder,False,6,False
PA00278,0.0,murder,False,7,False
PA00279,5.0,murder,False,6,False
PA00280,0.0,murder,False,7,False
PA00282,0.0,murder,False,7,False
PA00283,4.0,murder,False,6,False
PA00285,2.0,murder,False,4,False
PA00286,1.0,murder,False,6,False
PA00287,0.0,murder,False,7,False
PA00288,0.0,murder,False,7,False
PA00290,7.0,murder,False,6,False
PA00291,0.0,murder,False,6,False
PA00292,6.0,murder,False,6,False
PA00293,0.0,murder,False,7,False
PA00294,2.0,murder,False,7,False
PA00295,1.0,murder,False,7,False
PA00296,0.0,murder,False,7,False
PA00297,0.0,murder,False,7,False
PA00298,2.0,murder,False,6,False
PA00299,0.0,murder,False,7,False
PA002A6,0.0,murder,False,7,False
PA002BF,0.0,murder,False,9D,False
PA002DE,1.0,murder,False,9D,False
PA002SP,12.0,murder,False,9D,False
PA00300,0.0,murder,False,9D,False
PA00301,0.0,murder,False,7,False
PA00302,3.0,murder,False,6,False
PA00303,0.0,murder,False,7,False
PA00304,3.0,murder,False,6,False
PA00305,2.0,murder,False,7,False
PA00308,0.0,murder,False,6,False
PA00309,0.0,murder,False,7,False
PA00310,1.0,murder,False,6,False
PA00311,0.0,murder,False,7,False
PA00312,0.0,murder,False,6,False
PA00313,0.0,murder,False,7,False
PA00314,1.0,murder,False,6,False
PA00315,0.0,murder,False,6,False
PA00318,1.0,murder,False,6,False
PA00320,0.0,murder,False,7,False
PA00321,0.0,murder,False,7,False
PA00322,0.0,murder,False,6,False
PA00323,0.0,murder,False,7,False
PA00325,0.0,murder,False,7,False
PA00328,0.0,murder,False,7,False
PA003BF,0.0,murder,False,9D,False
PA003DE,0.0,murder,False,9D,False
PA003SP,10.0,murder,False,9B,False
PA00400,0.0,murder,False,9D,False
PA00401,27.0,murder,False,6,False
PA00402,7.0,murder,False,6,False
PA00403,0.0,murder,False,9D,False
PA00404,2.0,murder,False,6,False
PA00405,8.0,murder,False,6,False
PA00406,2.0,murder,False,6,False
PA00407,4.0,murder,False,6,False
PA00408,1.0,murder,False,6,False
PA00409,1.0,murder,False,6,False
PA00411,4.0,murder,False,6,False
PA00412,2.0,murder,False,7,False
PA00413,1.0,murder,False,6,False
PA00414,4.0,murder,False,5,False
PA00415,1.0,murder,False,6,False
PA00416,1.0,murder,False,6,False
PA00417,0.0,murder,False,6,False
PA00418,8.0,murder,False,5,False
PA00419,1.0,murder,False,6,False
PA00420,0.0,murder,False,7,False
PA00421,0.0,murder,False,6,False
PA00423,1.0,murder,False,7,False
PA00424,1.0,murder,False,7,False
PA00425,1.0,murder,False,6,False
PA00427,0.0,murder,False,7,False
PA00428,0.0,murder,False,6,False
PA00429,1.0,murder,False,6,False
PA00431,0.0,murder,False,7,False
PA00432,0.0,murder,False,7,False
PA00433,0.0,murder,False,7,False
PA00434,1.0,murder,False,7,False
PA00435,0.0,murder,False,7,False
PA00436,3.0,murder,False,6,False
PA00438,1.0,murder,False,6,False
PA00439,0.0,murder,False,6,False
PA00441,0.0,murder,False,7,False
PA00442,0.0,murder,False,7,False
PA00444,0.0,murder,False,7,False
PA00448,0.0,murder,False,7,False
PA00449,0.0,murder,False,7,False
PA00450,0.0,murder,False,7,False
PA00451,0.0,murder,False,7,False
PA00452,0.0,murder,False,6,False
PA00453,0.0,murder,False,7,False
PA00454,0.0,murder,False,7,False
PA00455,0.0,murder,False,7,False
PA00456,0.0,murder,False,7,False
PA004BF,0.0,murder,False,9D,False
PA004DE,0.0,murder,False,9D,False
PA004SP,10.0,murder,False,9C,False
PA00500,0.0,murder,False,8D,False
PA00501,3.0,murder,False,6,False
PA00502,0.0,murder,False,7,False
PA00503,0.0,murder,False,7,False
PA00504,0.0,murder,False,7,False
PA00506,0.0,murder,False,7,False
PA00507,0.0,murder,False,7,False
PA00509,0.0,murder,False,7,False
PA00510,0.0,murder,False,7,False
PA005BF,0.0,murder,False,8D,False
PA005DE,0.0,murder,False,8D,False
PA005SP,20.0,murder,False,8B,False
PA00600,0.0,murder,False,9D,False
PA00601,2.0,murder,False,6,False
PA00602,0.0,murder,False,6,False
PA00603,4.0,murder,False,5,False
PA00604,6.0,murder,False,4,False
PA00605,1.0,murder,False,6,False
PA00606,0.0,murder,False,6,False
PA00607,1.0,murder,False,6,False
PA00608,2.0,murder,False,6,False
PA00609,1.0,murder,False,6,False
PA00610,0.0,murder,False,7,False
PA00611,0.0,murder,False,6,False
PA00612,0.0,murder,False,6,False
PA00613,9.0,murder,False,5,False
PA00614,38.0,murder,True,3,False
PA00615,0.0,murder,False,7,False
PA00616,1.0,murder,False,6,False
PA00617,0.0,murder,False,6,False
PA00618,7.0,murder,False,4,False
PA00619,0.0,murder,False,6,False
PA00620,0.0,murder,False,7,False
PA00621,0.0,murder,False,6,False
PA00622,0.0,murder,False,5,False
PA00623,0.0,murder,False,7,False
PA00624,0.0,murder,False,6,False
PA00625,1.0,murder,False,6,False
PA00626,0.0,murder,False,7,False
PA00627,0.0,murder,False,6,False
PA00628,0.0,murder,False,5,False
PA00629,1.0,murder,False,6,False
PA00630,0.0,murder,False,7,False
PA00631,1.0,murder,False,6,False
PA00632,0.0,murder,False,7,False
PA00634,1.0,murder,False,6,False
PA00635,6.0,murder,False,6,False
PA00636,0.0,murder,False,6,False
PA00637,0.0,murder,False,6,False
PA00638,0.0,murder,False,7,False
PA00639,0.0,murder,False,7,False
PA00640,0.0,murder,False,7,False
PA00641,1.0,murder,False,7,False
PA00642,0.0,murder,False,6,False
PA00643,1.0,murder,False,6,False
PA00644,0.0,murder,False,7,False
PA00647,1.0,murder,False,6,False
PA00649,2.0,murder,False,9D,False
PA00650,1.0,murder,False,5,False
PA00652,0.0,murder,False,6,False
PA00654,0.0,murder,False,7,False
PA00655,0.0,murder,False,7,False
PA00657,0.0,murder,False,7,False
PA00659,0.0,murder,False,7,False
PA00660,0.0,murder,False,6,False
PA00662,0.0,murder,False,6,False
PA00665,0.0,murder,False,7,False
PA006BF,0.0,murder,False,9D,False
PA006DE,0.0,murder,False,9D,False
PA006SP,26.0,murder,False,9B,False
PA00700,0.0,murder,False,9D,False
PA00701,19.0,murder,False,4,False
PA00702,0.0,murder,False,6,False
PA00703,8.0,murder,False,5,False
PA00704,0.0,murder,False,6,False
PA00705,0.0,murder,False,7,False
PA00706,0.0,murder,False,6,False
PA00707,1.0,murder,False,6,False
PA00708,0.0,murder,False,7,False
PA00709,1.0,murder,False,7,False
PA00710,0.0,murder,False,7,False
PA00711,2.0,murder,False,6,False
PA00714,0.0,murder,False,7,False
PA00715,0.0,murder,False,6,False
PA00716,0.0,murder,False,6,False
PA00717,0.0,murder,False,6,False
PA00718,0.0,murder,False,6,False
PA00719,0.0,murder,False,7,False
PA00720,0.0,murder,False,7,False
PA00799,0.0,murder,False,7,False
PA007BF,1.0,murder,False,9D,False
PA007DE,0.0,murder,False,9D,False
PA007SP,21.0,murder,False,9B,False
PA00800,0.0,murder,False,8D,False
PA00801,1.0,murder,False,6,False
PA00802,0.0,murder,False,7,False
PA00803,1.0,murder,False,6,False
PA00804,4.0,murder,False,6,False
PA00805,0.0,murder,False,7,False
PA00807,0.0,murder,False,7,False
PA00808,1.0,murder,False,6,False
PA00812,0.0,murder,False,7,False
PA00818,0.0,murder,False,7,False
PA00820,0.0,murder,False,7,False
PA008BF,0.0,murder,False,8D,False
PA008DE,0.0,murder,False,8D,False
PA008SP,25.0,murder,False,8B,False
PA00900,0.0,murder,False,9D,False
PA00901,27.0,murder,False,3,False
PA00902,5.0,murder,False,6,False
PA00903,26.0,murder,False,3,False
PA00904,1.0,murder,False,6,False
PA00905,14.0,murder,False,4,False
PA00907,3.0,murder,False,4,False
PA00908,5.0,murder,False,5,False
PA00909,12.0,murder,False,4,False
PA00910,5.0,murder,False,6,False
PA00911,0.0,murder,False,6,False
PA00912,1.0,murder,False,5,False
PA00913,6.0,murder,False,4,False
PA00914,0.0,murder,False,7,False
PA00915,1.0,murder,False,6,False
PA00916,6.0,murder,False,6,False
PA00917,3.0,murder,False,5,False
PA00918,3.0,murder,False,6,False
PA00919,3.0,murder,False,7,False
PA00920,5.0,murder,False,5,False
PA00921,12.0,murder,False,4,False
PA00922,1.0,murder,False,7,False
PA00923,3.0,murder,False,6,False
PA00925,0.0,murder,False,7,False
PA00926,1.0,murder,False,6,False
PA00927,3.0,murder,False,5,False
PA00928,1.0,murder,False,6,False
PA00929,6.0,murder,False,5,False
PA00930,0.0,murder,False,7,False
PA00932,1.0,murder,False,5,False
PA00933,0.0,murder,False,7,False
PA00934,0.0,murder,False,7,False
PA00935,0.0,murder,False,6,False
PA00936,2.0,murder,False,5,False
PA00937,0.0,murder,False,7,False
PA00938,1.0,murder,False,6,False
PA00939,0.0,murder,False,6,False
PA00940,0.0,murder,False,7,False
PA00941,0.0,murder,False,7,False
PA00942,0.0,murder,False,6,False
PA00943,4.0,murder,False,5,False
PA00944,0.0,murder,False,6,False
PA00945,3.0,murder,False,5,False
PA00947,1.0,murder,False,5,False
PA00948,2.0,murder,False,9D,False
PA00949,0.0,murder,False,7,False
PA00950,0.0,murder,False,7,False
PA00951,1.0,murder,False,6,False
PA00952,0.0,murder,False,7,False
PA00953,1.0,murder,False,6,False
PA00957,0.0,murder,False,7,False
PA00959,0.0,murder,False,7,False
PA00960,0.0,murder,False,7,False
PA00961,0.0,murder,False,7,False
PA00962,4.0,murder,False,5,False
PA00963,0.0,murder,False,5,False
PA009BF,0.0,murder,False,9D,False
PA009DE,0.0,murder,False,9D,False
PA009SP,20.0,murder,False,9C,False
PA01000,0.0,murder,False,9D,False
PA01001,10.0,murder,False,5,False
PA01002,4.0,murder,False,5,False
PA01003,0.0,murder,False,6,False
PA01004,0.0,murder,False,6,False
PA01005,0.0,murder,False,7,False
PA01006,1.0,murder,False,7,False
PA01007,0.0,murder,False,7,False
PA01008,0.0,murder,False,7,False
PA01009,0.0,murder,False,6,False
PA01010,1.0,murder,False,6,False
PA01011,0.0,murder,False,7,False
PA01012,5.0,murder,False,4,False
PA01017,0.0,murder,False,9D,False
PA01018,0.0,murder,False,6,False
PA01019,0.0,murder,False,7,False
PA01022,2.0,murder,False,6,False
PA01023,0.0,murder,False,7,False
PA01025,0.0,murder,False,6,False
PA01028,0.0,murder,False,7,False
PA01029,0.0,murder,False,7,False
PA01030,0.0,murder,False,7,False
PA01033,0.0,murder,False,5,False
PA01038,0.0,murder,False,7,False
PA01039,0.0,murder,False,7,False
PA01040,0.0,murder,False,6,False
PA010BF,0.0,murder,False,9D,False
PA010DE,0.0,murder,False,9D,False
PA010SP,27.0,murder,False,9B,False
PA01100,0.0,murder,False,9D,False
PA01101,0.0,murder,False,6,False
PA01102,0.0,murder,False,7,False
PA01103,1.0,murder,False,6,False
PA01104,32.0,murder,False,5,False
PA01105,3.0,murder,False,5,False
