year_latest,agency_ori_9,agency_ori_7,ori_group,larger_city
2016,NM0140300,NM01403,6,False
2016,NM0140400,NM01404,7,False
2016,NM0150000,NM01500,8D,False
2016,NM0150100,NM01501,5,False
2016,NM0160000,NM01600,8D,False
2016,NM0160100,NM01601,5,False
2016,NM0170000,NM01700,8B,False
2016,NM0170100,NM01701,5,False
2016,NM0170300,NM01703,7,False
2016,NM0170400,NM01704,7,False
2016,NM0180000,NM01800,8D,False
2016,NM0180100,NM01801,7,False
2016,NM0190000,NM01900,8B,False
2016,NM0190100,NM01901,4,False
2016,NM0190200,NM01902,6,False
2016,NM0190300,NM01903,7,False
2016,NM0190400,NM01904,7,False
2016,NM0200000,NM02000,8D,False
2016,NM0200100,NM02001,6,False
2016,NM0200200,NM02002,7,False
2016,NM0210000,NM02100,8B,False
2016,NM0210100,NM02101,5,False
2016,NM0210200,NM02102,7,False
2016,NM0210300,NM02103,7,False
2016,NM0210400,NM02104,7,False
2016,NM0210500,NM02105,7,False
2016,NM0220000,NM02200,8D,False
2016,NM0220100,NM02201,5,False
2016,NM0220200,NM02202,7,False
2016,NM0230000,NM02300,9B,False
2016,NM0230100,NM02301,6,False
2016,NM0230200,NM02302,7,False
2016,NM0230300,NM02303,6,False
2016,NM0230400,NM02304,7,False
2016,NM0230500,NM02305,7,False
2016,NM0230600,NM02306,3,False
2016,NM0230700,,7,False
2016,NM0230800,NM02308,7,False
2016,NM0240000,NM02400,9B,False
2016,NM0240100,NM02401,6,False
2016,NM0240200,NM02402,4,False
2016,NM0240300,NM02403,6,False
2016,NM0250000,NM02500,8C,False
2016,NM0250100,NM02501,5,False
2016,NM0250200,NM02502,7,False
2016,NM0250300,NM02503,7,False
2016,NM0260000,NM02600,9B,False
2016,NM0260100,NM02601,3,False
2016,NM0260200,NM02602,7,False
2016,NM0260300,NM02603,7,False
2016,NM0260700,NM02607,7,False
2016,NM0260900,NM02609,7,False
2016,NM0261000,,7,False
2016,NM0261200,NM02612,6,False
2016,NM0270000,NM02700,8D,False
2016,NM0270100,NM02701,6,False
2016,NM0280000,NM02800,8D,False
2016,NM0280100,NM02801,6,False
2016,NM0280200,NM02802,7,False
2016,NM0280300,NM02803,7,False
2016,NM0290000,NM02900,8C,False
2016,NM0290100,NM02901,6,False
2016,NM0290200,NM02902,7,False
2016,NM0290300,NM02903,7,False
2016,NM0290400,NM02904,7,False
2016,NM0290500,NM02905,7,False
2016,NM0300000,NM03000,9C,False
2016,NM0300100,NM03001,7,False
2016,NM0300200,NM03002,7,False
2016,NM0300300,NM03003,7,False
2016,NM0300400,NM03004,7,False
2016,NM0310000,NM03100,8D,False
2016,NM0310100,NM03101,6,False
2016,NM0320000,NM03200,9B,False
2016,NM0320100,NM03201,6,False
2016,NM0320200,NM03202,7,False
2016,NM0320300,NM03203,5,False
2016,NM0320400,NM03204,7,False
2016,NM0320500,NM03205,7,False
2016,NM0320600,NM03206,7,False
2016,NM0320700,NM03207,6,False
2016,NM0321000,NM03210,6,False
2016,NM0330000,NM03300,8C,False
2016,NM0330100,,6,False
2016,NM0330200,,6,False
2016,NM0330300,NM03303,7,False
2016,NM0330400,NM03304,7,False
2016,NMDI02200,NMDI022,7,False
2016,NMDI02300,NMDI023,7,False
2016,NMDI05000,NMDI050,7,False
2016,NMDI05100,NMDI051,7,False
2016,NMDI05700,NMDI057,7,False
2016,NMDI07000,NMDI070,7,False
2016,NMNSP0000,NMNSP00,8D,False
2016,NV0010000,NV00100,8C,False
2016,NV0010100,NV00101,6,False
2016,NV0020000,NV00200,9D,False
2016,NV0020100,NV00201,1A,True
2016,NV0020200,NV00202,2,True
2016,NV0020300,NV00203,1C,True
2016,NV0020400,NV00204,5,False
2016,NV0020500,,7,False
2016,NV0020700,NV00207,7,False
2016,NV0020900,NV00209,5,False
2016,NV0021000,NV00210,7,False
2016,NV0021500,,7,False
2016,NV0021600,NV00216,7,False
2016,NV0021800,,7,False
2016,NV0022000,NV00220,7,False
2016,NV002300X,,7,False
2016,NV0025000,,7,False
2016,NV0029900,,8E,False
2016,NV0030000,NV00300,8B,False
2016,NV0031000,NV00310,7,False
2016,NV0040000,NV00400,8B,False
2016,NV0040100,NV00401,5,False
2016,NV0040200,NV00402,7,False
2016,NV0040300,NV00403,7,False
2016,NV0040500,NV00405,6,False
2016,NV0049900,,8E,False
2016,NV0050000,NV00500,8D,False
2016,NV0060000,NV00600,8D,False
2016,NV0070000,NV00700,8D,False
2016,NV0070100,NV00701,6,False
2016,NV0070200,,7,False
2016,NV0080000,NV00800,8D,False
2016,NV0090000,NV00900,8D,False
2016,NV0090100,NV00901,7,False
2016,NV0100000,NV01000,8B,False
2016,NV0100100,NV01001,6,False
2016,NV0100200,NV01002,7,False
2016,NV0110000,NV01100,8D,False
2016,NV0120000,NV01200,8B,False
2016,NV0130000,NV01300,9B,False
2016,NV0131100,,7,False
2016,NV0131300,,7,False
2016,NV0131500,,7,False
2016,NV0139900,NV01399,8D,False
2016,NV0140000,NV01400,8D,False
2016,NV0140100,NV01401,7,False
2016,NV0150000,NV01500,9D,False
2016,NV0160000,NV01600,9A,False
2016,NV0160100,NV01601,2,True
2016,NV0160200,NV01602,3,False
2016,NV0160300,NV01603,7,False
2016,NV0161000,NV01610,7,False
2016,NV0161400,,7,False
2016,NV0161500,NV01615,7,False
2016,NV0161600,,7,False
2016,NV016781J,,7,False
2016,NV0169900,,8E,False
2016,NV0170000,NV01700,8D,False
2016,NV0170100,NV01701,6,False
2016,NVDI00300,NVDI003,7,False
2016,NVDI00500,NVDI005,7,False
2016,NVDI00700,NVDI007,7,False
2016,NVDI00800,NVDI008,7,False
2016,NVDI00900,NVDI009,7,False
2016,NVDI05000,NVDI050,7,False
2016,NVDI05100,NVDI051,7,False
2016,NVDI05500,NVDI055,7,False
2016,NVDI05700,NVDI057,7,False
2016,NVDI05800,NVDI058,7,False
2016,NVDI06300,NVDI063,7,False
2016,NVDI06400,NVDI064,7,False
2016,NVDI06500,NVDI065,7,False
2016,NVDI06600,NVDI066,7,False
2016,NY0010000,NY00100,9C,False
2016,NY0010100,NY00101,3,False
2016,NY0010200,NY00102,5,False
2016,NY0010300,NY00103,5,False
2016,NY0012000,NY00120,6,False
2016,NY0012100,NY00121,7,False
2016,NY0012300,NY00123,6,False
2016,NY0012500,NY00125,6,False
2016,NY0015100,NY00151,4,False
2016,NY0015200,NY00152,4,False
2016,NY0015300,NY00153,3,False
2016,NY0015400,NY00154,7,False
2016,NY0015800,NY00158,6,False
2016,NY0020000,NY00200,8B,False
2016,NY0022000,NY00220,6,False
2016,NY0022200,NY00222,7,False
2016,NY0022300,NY00223,7,False
2016,NY0022400,NY00224,7,False
2016,NY0022500,NY00225,7,False
2016,NY0022600,NY00226,6,False
2016,NY0022700,NY00227,7,False
2016,NY0022800,NY00228,6,False
2016,NY0022900,NY00229,7,False
2016,NY0023000,NY00230,7,False
2016,NY0023100,NY00231,7,False
2016,NY0025000,NY00250,7,False
2016,NY0025400,NY00254,7,False
2016,NY0025500,NY00255,7,False
2016,NY0027000,NY00270,7,False
2016,NY0027200,NY00272,7,False
2016,NY0030000,NY00300,9B,False
2016,NY0030100,NY00301,4,False
2016,NY0030200,NY00302,5,False
2016,NY0030300,NY00303,5,False
2016,NY0030600,NY00306,9D,False
2016,NY0032000,NY00320,7,False
2016,NY0032200,NY00322,7,False
2016,NY0032700,NY00327,6,False
2016,NY0036400,NY00364,4,False
2016,NY0036500,NY00365,7,False
2016,NY0040000,NY00400,8B,False
2016,NY0040100,NY00401,5,False
2016,NY0042000,NY00420,7,False
2016,NY0042300,NY00423,7,False
2016,NY0042400,NY00424,7,False
2016,NY0042500,NY00425,7,False
2016,NY0042600,NY00426,7,False
2016,NY0042800,NY00428,7,False
2016,NY0042900,NY00429,6,False
2016,NY0043000,NY00430,7,False
2016,NY0043300,NY00433,6,False
1991,NY0045800,,7,False
2016,NY0046300,NY00463,7,False
2016,NY0046400,NY00464,7,False
2016,NY0049000,NY00490,7,False
2016,NY0050000,NY00500,8B,False
2016,NY0050100,NY00501,4,False
2016,NY0052000,NY00520,7,False
2016,NY0052100,NY00521,7,False
2016,NY0052200,NY00522,7,False
2016,NY0052600,NY00526,7,False
2016,NY0052700,NY00527,7,False
2016,NY0060000,NY00600,8B,False
2016,NY0060100,NY00601,5,False
2016,NY0060200,NY00602,4,False
2016,NY0062000,NY00620,6,False
2016,NY0062100,NY00621,7,False
2016,NY0062200,NY00622,7,False
2016,NY0062300,NY00623,7,False
2016,NY0062400,NY00624,7,False
2016,NY0062500,NY00625,7,False
2016,NY0062700,NY00627,6,False
2016,NY0062900,NY00629,5,False
2016,NY0063000,NY00630,7,False
2016,NY0063100,NY00631,7,False
2016,NY0063200,NY00632,6,False
2016,NY0063300,NY00633,7,False
2016,NY0063500,NY00635,7,False
2016,NY0065100,NY00651,6,False
2016,NY0065200,NY00652,6,False
2016,NY0065900,NY00659,6,False
2016,NY0066300,NY00663,6,False
2016,NY0067100,NY00671,6,False
2016,NY0067200,NY00672,7,False
2016,NY0070000,NY00700,9B,False
2016,NY0070100,NY00701,4,False
2016,NY0072100,NY00721,6,False
2016,NY0072200,NY00722,6,False
2016,NY0072500,NY00725,7,False
2016,NY0075500,NY00755,6,False
2016,NY0075800,NY00758,5,False
2016,NY0080000,NY00800,8B,False
2016,NY0082000,NY00820,7,False
2016,NY0082100,NY00821,7,False
2016,NY0082200,NY00822,7,False
2016,NY0082300,NY00823,7,False
2016,NY0082400,NY00824,6,False
2016,NY0082500,NY00825,7,False
2016,NY0082700,NY00827,7,False
2016,NY0082800,NY00828,7,False
2016,NY0086300,NY00863,7,False
2016,NY0090000,NY00900,8B,False
2016,NY0090100,NY00901,5,False
2016,NY0092000,NY00920,7,False
2016,NY0092100,NY00921,7,False
2016,NY0092200,NY00922,7,False
2016,NY0092300,NY00923,6,False
2016,NY0100000,NY01000,8B,False
2016,NY0100100,NY01001,6,False
2016,NY0100200,NY01002,7,False
2016,NY0100300,NY01003,6,False
2016,NY0100400,NY01004,7,False
2016,NY0100500,NY01005,7,False
2016,NY0100600,NY01006,8D,False
2016,NY0102000,NY01020,7,False
2016,NY0102400,NY01024,7,False
2016,NY0102500,NY01025,6,False
2016,NY0105000,NY01050,6,False
2016,NY0105100,NY01051,6,False
2016,NY0110000,NY01100,8B,False
2016,NY0110100,NY01101,5,False
2016,NY0112000,NY01120,6,False
2016,NY0112100,NY01121,7,False
2016,NY0112200,NY01122,7,False
2016,NY0120000,NY01200,8B,False
2016,NY0122100,NY01221,6,False
2016,NY0122400,NY01224,7,False
2016,NY0122700,NY01227,6,False
2016,NY0122900,NY01229,6,False
2016,NY0124200,NY01242,7,False
2016,NY0130000,NY01300,9A,False
2016,NY0130100,NY01301,5,False
2016,NY0130200,NY01302,4,False
2016,NY0130300,NY01303,6,False
2016,NY0130400,NY01304,9D,False
2016,NY0132000,NY01320,7,False
2016,NY0132100,,6,False
2016,NY0132200,NY01322,7,False
2016,NY0132400,NY01324,6,False
2016,NY0132500,NY01325,7,False
2016,NY0132600,NY01326,7,False
2016,NY0132700,NY01327,6,False
2016,NY0132800,NY01328,7,False
2016,NY0135000,NY01350,7,False
2016,NY0135900,NY01359,7,False
2016,NY0136300,NY01363,4,False
2016,NY0136400,NY01364,5,False
2016,NY0136500,NY01365,5,False
2016,NY0136600,NY01366,4,False
2016,NY0137500,NY01375,9D,False
2016,NY0139000,NY01390,7,False
2016,NY0140000,NY01400,9A,False
2016,NY0140100,NY01401,1C,True
2016,NY0140200,NY01402,5,False
2016,NY0140300,NY01403,5,False
2016,NY0140400,NY01404,5,False
2016,NY0142000,NY01420,6,False
2016,NY0142200,NY01422,5,False
2016,NY0142400,NY01424,5,False
2016,NY0142500,NY01425,6,False
2016,NY0142600,NY01426,6,False
2016,NY0142700,NY01427,6,False
2016,NY0142800,NY01428,7,False
2016,NY0142900,NY01429,6,False
2016,NY0143000,NY01430,6,False
2016,NY0143100,NY01431,5,False
2016,NY0143200,NY01432,6,False
2016,NY0145100,NY01451,2,True
2016,NY0145200,NY01452,7,False
2016,NY0145300,NY01453,6,False
2016,NY0145400,NY01454,7,False
2016,NY0145500,NY01455,3,False
2016,NY0146000,NY01460,4,False
2016,NY0146100,NY01461,6,False
2016,NY0146300,NY01463,5,False
2016,NY0146400,NY01464,5,False
2016,NY0146500,NY01465,4,False
2016,NY0146600,NY01466,6,False
2016,NY0146700,NY01467,4,False
2016,NY0147000,NY01470,7,False
2016,NY0147200,NY01472,3,False
2016,NY0147400,NY01474,4,False
2016,NY0147500,NY01475,6,False
2016,NY0150000,NY01500,8B,False
2016,NY0152200,NY01522,7,False
2016,NY0152300,NY01523,7,False
2016,NY0152700,NY01527,6,False
2016,NY0155100,NY01551,6,False
2016,NY0156600,NY01566,7,False
2016,NY0156700,NY01567,7,False
2016,NY0160000,NY01600,8B,False
2016,NY0162000,NY01620,6,False
2016,NY0162300,NY01623,6,False
2016,NY0162400,NY01624,6,False
2016,NY0162500,NY01625,7,False
2016,NY0170000,NY01700,8B,False
2016,NY0170100,NY01701,5,False
2016,NY0170200,NY01702,6,False
2016,NY0172100,NY01721,7,False
2016,NY0172400,NY01724,7,False
2016,NY0180000,NY01800,8B,False
2016,NY0180100,NY01801,5,False
2016,NY0182300,NY01823,6,False
2016,NY0182500,NY01825,7,False
2016,NY0190000,NY01900,8B,False
2016,NY0192000,NY01920,7,False
2016,NY0192100,NY01921,6,False
2016,NY0192200,NY01922,6,False
2016,NY0192400,NY01924,6,False
2016,NY0192500,NY01925,7,False
2016,NY0193000,NY01930,6,False
2016,NY0195000,NY01950,6,False
2016,NY0195100,NY01951,6,False
2016,NY0195200,NY01952,6,False
2016,NY0200000,NY02000,8D,False
2016,NY0205000,NY02050,7,False
2016,NY0210000,NY02100,9B,False
2016,NY0212100,NY02121,7,False
2016,NY0212200,NY02122,6,False
2016,NY0212300,NY02123,6,False
2016,NY0212400,NY02124,6,False
2016,NY0212500,NY02125,7,False
2016,NY0212900,NY02129,6,False
2016,NY0213000,NY02130,7,False
2016,NY0216700,NY02167,7,False
2016,NY0216800,NY02168,6,False
2016,NY0220000,NY02200,9B,False
2016,NY0220100,NY02201,4,False
2016,NY0222000,NY02220,7,False
2016,NY0222100,NY02221,7,False
2016,NY0222300,NY02223,7,False
2016,NY0222400,NY02224,7,False
2016,NY0222500,NY02225,7,False
2016,NY0222600,NY02226,7,False
2016,NY0222700,NY02227,7,False
2016,NY0222800,NY02228,7,False
2016,NY0223300,NY02233,7,False
2016,NY0223400,NY02234,7,False
2016,NY0223700,NY02237,7,False
2016,NY0223800,NY02238,6,False
2016,NY0224000,NY02240,7,False
2016,NY0224300,NY02243,7,False
2016,NY0225000,NY02250,7,False
2016,NY0229000,NY02290,7,False
2016,NY0230000,NY02300,9D,False
2016,NY0234000,NY02340,7,False
2016,NY0237000,NY02370,7,False
2016,NY0237500,NY02375,9D,False
2016,NY0240000,NY02400,8C,False
2016,NY0242000,NY02420,7,False
2016,NY0242200,NY02422,7,False
2016,NY0242400,NY02424,6,False
2016,NY0242500,NY02425,7,False
2016,NY0245000,NY02450,7,False
2016,NY0250000,NY02500,9B,False
2016,NY0252000,NY02520,6,False
2016,NY0252100,NY02521,7,False
2016,NY0252200,NY02522,6,False
2016,NY0252600,NY02526,6,False
2016,NY0252700,NY02527,6,False
2016,NY0252800,NY02528,7,False
2016,NY0256000,NY02560,6,False
2016,NY0260000,NY02600,9B,False
2016,NY0260100,NY02601,5,False
2016,NY0262100,NY02621,6,False
2016,NY0262500,NY02625,6,False
2016,NY0262600,NY02626,6,False
2016,NY0262900,NY02629,6,False
2016,NY0263000,NY02630,7,False
2016,NY0270000,NY02700,9A,False
2016,NY0270100,NY02701,2,True
2016,NY0270200,NY02702,3,False
2016,NY0270300,NY02703,6,False
2016,NY0272400,NY02724,6,False
2016,NY0272500,NY02725,6,False
2016,NY0272800,NY02728,6,False
2016,NY0275000,NY02750,4,False
2016,NY0275300,NY02753,4,False
2016,NY0275400,NY02754,3,False
2016,NY0275900,NY02759,5,False
2016,NY0276700,NY02767,4,False
2016,NY0276800,NY02768,6,False
2016,NY0280000,NY02800,8B,False
2016,NY0280100,NY02801,5,False
2016,NY0282200,NY02822,7,False
2016,NY0282400,NY02824,7,False
2016,NY0282800,NY02828,7,False
2016,NY0290000,NY02900,9A,False
2016,NY0290100,NY02901,4,False
2016,NY0290200,NY02902,4,False
2016,NY0290300,NY02903,5,False
2016,NY0290400,NY02904,4,False
2016,NY0290500,NY02905,5,False
2016,NY0290600,NY02906,3,False
2016,NY0290700,NY02907,5,False
2016,NY0290800,NY02908,6,False
2016,NY0290900,NY02909,5,False
2016,NY0291000,NY02910,6,False
2016,NY0291100,NY02911,6,False
2016,NY0291200,NY02912,6,False
2016,NY0291300,NY02913,6,False
2016,NY0291400,NY02914,6,False
2016,NY0291500,NY02915,6,False
2016,NY0291600,NY02916,5,False
2016,NY0291700,NY02917,6,False
2016,NY0291800,NY02918,6,False
2016,NY0291900,NY02919,6,False
2016,NY0292000,NY02920,6,False
2016,NY0292100,NY02921,5,False
2016,NY0292200,NY02922,5,False
2016,NY0292300,NY02923,6,False
2016,NY0292400,NY02924,6,False
2016,NY0292500,NY02925,6,False
2016,NY0292600,NY02926,6,False
2016,NY0292700,NY02927,6,False
2016,NY0292800,NY02928,4,False
2016,NY0292900,NY02929,5,False
2016,NY0293000,NY02930,6,False
2016,NY0293100,NY02931,7,False
2016,NY0293200,NY02932,7,False
2016,NY0293300,NY02933,6,False
2016,NY0293500,NY02935,6,False
2016,NY0293900,NY02939,6,False
2016,NY0294100,NY02941,7,False
2016,NY0294200,NY02942,7,False
2016,NY0294300,NY02943,6,False
2016,NY0294400,NY02944,6,False
2016,NY0294700,NY02947,7,False
2016,NY0294900,NY02949,7,False
2016,NY0295500,NY02955,5,False
2016,NY0296200,NY02962,7,False
2016,NY0296300,NY02963,6,False
2016,NY0297200,NY02972,7,False
2016,NY0297500,NY02975,9D,False
2016,NY0298800,NY02988,6,False
2016,NY0299300,NY02993,7,False
2016,NY0300000,NY03000,9D,False
2016,NY0300100,NY03001,9D,False
2016,NY0303000,NY03030,1A,True
2016,NY0303100,NY03031,7,False
2016,NY0307000,NY03070,7,False
2016,NY0307500,NY03075,9D,False
2016,NY0308300,NY03083,7,False
2016,NY0310000,NY03100,9B,False
2016,NY0310100,NY03101,5,False
2016,NY0310200,NY03102,4,False
2016,NY0310300,NY03103,4,False
2016,NY0312000,NY03120,7,False
2016,NY0312100,NY03121,7,False
2016,NY0312300,NY03123,7,False
2016,NY0315400,NY03154,5,False
2016,NY0315500,NY03155,6,False
2016,NY0319000,NY03190,7,False
2016,NY0320000,NY03200,9B,False
2016,NY0320100,NY03201,4,False
2016,NY0320200,NY03202,3,False
2016,NY0322100,NY03221,7,False
2016,NY0322300,NY03223,7,False
2016,NY0322400,NY03224,6,False
2016,NY0322500,NY03225,7,False
2016,NY0322600,NY03226,7,False
2016,NY0322700,NY03227,7,False
2016,NY0323100,NY03231,7,False
2016,NY0323700,NY03237,6,False
2016,NY0323800,NY03238,6,False
2016,NY0323900,NY03239,7,False
2016,NY0324000,NY03240,6,False
2016,NY0324100,NY03241,5,False
2016,NY0325000,NY03250,6,False
2016,NY0325100,NY03251,6,False
2016,NY0330000,NY03300,9A,False
2016,NY0330100,NY03301,2,True
2016,NY0332100,NY03321,6,False
2016,NY0332400,NY03324,7,False
2016,NY0332600,NY03326,6,False
2016,NY0332700,NY03327,6,False
2016,NY0332800,NY03328,6,False
2016,NY0332900,NY03329,5,False
2016,NY0333000,NY03330,7,False
2016,NY0333100,NY03331,7,False
2016,NY0333200,NY03332,7,False
2016,NY0333400,NY03334,6,False
2016,NY0333500,NY03335,6,False
2016,NY0335000,NY03350,5,False
2016,NY0335100,NY03351,4,False
2016,NY0335200,NY03352,3,False
2016,NY0335300,NY03353,4,False
2016,NY0335600,NY03356,5,False
2016,NY0337000,NY03370,9D,False
2016,NY0339000,NY03390,7,False
2016,NY0340000,NY03400,9B,False
2016,NY0340200,NY03402,5,False
2016,NY0342100,NY03421,7,False
2016,NY0342200,NY03422,7,False
2016,NY0342300,NY03423,7,False
2016,NY0342400,NY03424,7,False
2016,NY0342500,NY03425,7,False
2016,NY0342900,NY03429,5,False
2016,NY0350000,NY03500,9B,False
2016,NY0350100,NY03501,4,False
2016,NY0350200,NY03502,4,False
2016,NY0352000,NY03520,6,False
2016,NY0352100,NY03521,6,False
2016,NY0352200,NY03522,6,False
2016,NY0352300,NY03523,6,False
2016,NY0352400,NY03524,6,False
2016,NY0352600,NY03526,6,False
2016,NY0352700,NY03527,6,False
2016,NY0352800,NY03528,6,False
2016,NY0352900,NY03529,6,False
2016,NY0353200,NY03532,6,False
2016,NY0353300,NY03533,6,False
2016,NY0353400,NY03534,6,False
2016,NY0353500,NY03535,6,False
2016,NY0353600,NY03536,7,False
2016,NY0353700,NY03537,7,False
2016,NY0355000,NY03550,6,False
2016,NY0355200,NY03552,6,False
2016,NY0355800,NY03558,6,False
2016,NY0356300,NY03563,4,False
2016,NY0356500,NY03565,6,False
2016,NY0356700,NY03567,4,False
2016,NY0356900,NY03569,5,False
2016,NY0357000,NY03570,5,False
2016,NY0357100,NY03571,6,False
2016,NY0357300,NY03573,5,False
2016,NY0357400,NY03574,6,False
2016,NY0357500,NY03575,9D,False
2016,NY0357600,NY03576,6,False
2016,NY0357700,NY03577,6,False
2016,NY0357800,NY03578,4,False
2016,NY0358100,NY03581,6,False
2016,NY0360000,NY03600,9B,False
2016,NY0362000,NY03620,6,False
2016,NY0362100,NY03621,7,False
2016,NY0362200,NY03622,6,False
2016,NY0362300,NY03623,7,False
2016,NY0365900,NY03659,7,False
2016,NY0370000,NY03700,9B,False
2016,NY0370100,NY03701,5,False
2016,NY0370200,NY03702,5,False
2016,NY0372100,NY03721,7,False
2016,NY0372300,NY03723,7,False
2016,NY0372400,NY03724,6,False
2016,NY0372600,NY03726,7,False
2016,NY0372900,NY03729,7,False
2016,NY0375300,NY03753,6,False
2016,NY0376200,NY03762,7,False
2016,NY0380000,NY03800,8B,False
2016,NY0380100,NY03801,5,False
2016,NY0382100,NY03821,7,False
2016,NY0382400,NY03824,7,False
2016,NY0382800,NY03828,7,False
2016,NY0385000,NY03850,7,False
2016,NY0389000,NY03890,7,False
2016,NY0390000,NY03900,9B,False
2016,NY0390100,NY03901,9D,False
2016,NY0392000,NY03920,7,False
2016,NY0392100,NY03921,7,False
2016,NY0392200,NY03922,7,False
2016,NY0395000,NY03950,4,False
2016,NY0395100,NY03951,5,False
2016,NY0395400,NY03954,5,False
2016,NY0397500,NY03975,9D,False
2016,NY0400000,NY04000,9D,False
2016,NY0407000,NY04070,7,False
2016,NY0407500,NY04075,9D,False
2016,NY0410000,NY04100,9B,False
2016,NY0410100,NY04101,6,False
2016,NY0410200,NY04102,4,False
2016,NY0410300,NY04103,9D,False
2016,NY0412000,NY04120,6,False
2016,NY0412100,NY04121,7,False
2016,NY0412400,NY04124,7,False
2016,NY0415200,NY04152,5,False
2016,NY0415300,NY04153,5,False
2016,NY0415400,NY04154,5,False
2016,NY0415600,NY04156,6,False
2016,NY0419000,NY04190,6,False
2016,NY0420000,NY04200,9D,False
2016,NY0426000,NY04260,9D,False
2016,NY0427000,NY04270,7,False
2016,NY0427500,NY04275,9D,False
2016,NY0430000,NY04300,9C,False
2016,NY0430100,NY04301,7,False
2016,NY0430200,NY04302,5,False
2016,NY0432100,NY04321,5,False
2016,NY0432300,NY04323,7,False
2016,NY0432400,NY04324,6,False
2016,NY0432500,NY04325,6,False
2016,NY0432600,NY04326,6,False
2016,NY0432800,NY04328,4,False
2016,NY0432900,NY04329,5,False
2016,NY0433000,NY04330,6,False
2016,NY0435000,NY04350,3,False
2016,NY0435100,NY04351,4,False
2016,NY0435200,NY04352,4,False
2016,NY0435300,NY04353,3,False
2016,NY0435400,NY04354,5,False
2016,NY0437500,NY04375,9D,False
2016,NY0439000,NY04390,7,False
2016,NY0440000,NY04400,8B,False
2016,NY0440100,NY04401,5,False
2016,NY0440200,NY04402,5,False
2016,NY0442000,NY04420,6,False
2016,NY0442300,NY04423,6,False
2016,NY0442800,NY04428,7,False
2016,NY0442900,NY04429,6,False
2016,NY0443000,NY04430,7,False
2016,NY0445100,NY04451,6,False
2016,NY0450000,NY04500,9A,False
2016,NY0450100,NY04501,4,False
2016,NY0452000,NY04520,6,False
2016,NY0452100,NY04521,6,False
2016,NY0452300,NY04523,6,False
2016,NY0452400,NY04524,6,False
2016,NY0452500,NY04525,7,False
2016,NY0452900,NY04529,7,False
2016,NY0453000,NY04530,7,False
2016,NY0455100,NY04551,6,False
2016,NY0456800,NY04568,6,False
2016,NY0457000,NY04570,6,False
2016,NY0457100,NY04571,6,False
2016,NY0460000,NY04600,9D,False
2016,NY0460100,NY04601,3,False
2016,NY0462000,NY04620,6,False
2016,NY0465100,NY04651,5,False
2016,NY0465200,NY04652,5,False
2016,NY0465400,NY04654,4,False
2016,NY0470000,NY04700,9B,False
2016,NY0472000,NY04720,6,False
2016,NY0472200,NY04722,7,False
2016,NY0472300,NY04723,7,False
2016,NY0472400,NY04724,7,False
2016,NY0472500,NY04725,7,False
2016,NY0480000,NY04800,8C,False
2016,NY0482100,NY04821,7,False
2016,NY0490000,NY04900,8C,False
2016,NY0490100,NY04901,6,False
2016,NY0492000,NY04920,7,False
2016,NY0492100,NY04921,6,False
2016,NY0492300,NY04923,7,False
2016,NY0492400,NY04924,7,False
2016,NY0500000,NY05000,8B,False
2016,NY0500100,NY05001,5,False
2016,NY0500200,NY05002,6,False
2016,NY0502000,NY05020,6,False
2016,NY0502100,NY05021,7,False
2016,NY0502200,NY05022,6,False
2016,NY0502400,NY05024,7,False
2016,NY0502500,NY05025,6,False
2016,NY0502600,NY05026,7,False
2016,NY0502800,NY05028,7,False
2016,NY0502900,NY05029,7,False
2016,NY0503000,NY05030,7,False
2016,NY0503100,NY05031,7,False
2016,NY0503400,NY05034,7,False
2016,NY0503600,NY05036,7,False
2016,NY0505000,NY05050,6,False
2016,NY0505100,NY05051,7,False
2016,NY0507700,NY05077,7,False
2016,NY0510000,NY05100,9D,False
2016,NY0510100,NY05101,9A,False
2016,NY0510200,NY05102,2,True
2016,NY0510300,NY05103,5,False
2016,NY0510400,NY05104,7,False
2016,NY0510500,NY05105,6,False
2016,NY0510600,NY05106,1C,True
2016,NY0510700,NY05107,2,True
2016,NY0510800,NY05108,1C,True
2016,NY0510900,NY05109,4,False
2016,NY0511000,NY05110,5,False
2016,NY0511100,NY05111,6,False
2016,NY0512000,NY05120,6,False
2016,NY0512400,NY05124,7,False
2016,NY0512500,NY05125,6,False
2016,NY0512600,NY05126,6,False
2016,NY0512700,NY05127,7,False
2016,NY0513000,NY05130,7,False
2016,NY0513200,NY05132,7,False
2016,NY0513300,NY05133,7,False
2016,NY0513600,NY05136,7,False
2016,NY0513700,NY05137,6,False
2016,NY0513900,NY05139,7,False
2016,NY0514000,NY05140,7,False
2016,NY0514100,NY05141,7,False
2016,NY0514400,NY05144,7,False
2016,NY0514600,NY05146,7,False
2016,NY0515200,NY05152,5,False
2016,NY0515500,NY05155,4,False
2016,NY0515600,NY05156,7,False
2016,NY0515800,NY05158,3,False
2016,NY0515900,NY05159,5,False
2016,NY0516000,NY05160,9D,False
2016,NY0517500,NY05175,9D,False
2016,NY0519000,NY05190,7,False
2016,NY0520000,NY05200,8B,False
2016,NY0522000,NY05220,6,False
2016,NY0522200,NY05222,6,False
2016,NY0522300,NY05223,7,False
2016,NY0522400,NY05224,7,False
2016,NY0525400,NY05254,5,False
2016,NY0526000,NY05260,5,False
2016,NY0526300,NY05263,6,False
